Time;Humidity;Atmospheric_Temp;Soil_Temp;Soil_Moisture
2017-07-24 00:00:21+00:00;4.733.850.009.149.910;12.822.434.294.717.700;11,27;100
2017-07-24 01:00:21+00:00;28.354.960.340.963.100;10.294.736.534.638.400;6,45;100
2017-07-24 02:00:21+00:00;30.041.785.340.625.800;9.131.729.176.964.310;7,02;100
2017-07-24 03:00:21+00:00;3.149.835.635.869.220;11.024.730.024.871.900;9,39;100
2017-07-24 04:00:21+00:00;50.705.857.137.633.800;1.445.327.625.571.270;12,40;100
2017-07-24 05:00:21+00:00;51.608.263.089.946.800;137.723.116.786.755;11,39;100
2017-07-24 06:00:21+00:00;6.588.077.018.312.370;1.244.588.272.953.170;9,87;100
2017-07-24 07:00:21+00:00;4.741.563.580.862.550;1.125.382.340.505.830;0,78;96
2017-07-24 08:00:21+00:00;5.538.125.561.609.930;14.419.784.161.416.700;14,71;82
2017-07-24 09:00:21+00:00;26.234.106.602.373.000;14.292.709.477.262.600;11,86;0
2017-07-24 10:00:21+00:00;16.331.613.770.158.700;16.540.354.505.747.700;10,96;100
2017-07-24 11:00:21+00:00;4.573.874.349.475.680;7.432.532.559.920.480;20,18;67
2017-07-24 12:00:21+00:00;3.479.353.397.279.800;9.289.202.768.609.500;9,83;92
2017-07-24 13:00:21+00:00;5.598.727.943.036.930;15.801.021.706.175.700;1,01;28
2017-07-24 14:00:21+00:00;30.192.141.125.596.500;1.467.381.995.249.620;12,11;100
2017-07-24 15:00:21+00:00;26.812.129.796.391.000;15.791.363.494.546.900;10,24;14
2017-07-24 16:00:21+00:00;3.263.471.579.922.260;11.360.697.224.028.600;9,38;75
2017-07-24 17:00:21+00:00;35.392.937.884.419.200;12.580.988.873.722.800;10,69;43
2017-07-24 18:00:21+00:00;37.211.255.863.535.800;1.042.545.891.025.870;0,99;92
2017-07-24 19:00:21+00:00;39.744.944.510.150.800;7.859.843.441.774.990;6,10;64
2017-07-24 20:00:21+00:00;52.647.347.969.801.500;13.863.652.294.597.300;10,92;74
2017-07-24 21:00:21+00:00;19.453.600.058.789.500;16.959.540.695.539.100;11,43;100
2017-07-24 22:00:21+00:00;4.704.003.552.886.690;13.118.524.701.422.300;9,99;97
2017-07-24 23:00:21+00:00;45.195.408.308.630.700;11.787.236.546.631.900;9,51;100
2017-07-25 00:00:21+00:00;4.071.972.211.698.000;108.088.618.568.021;8,73;94
2017-07-25 01:00:21+00:00;4.021.302.616.439.510;1.622.733.050.448.750;12,65;55
2017-07-25 02:00:21+00:00;29.744.186.505.470.800;13.721.792.353.651.700;0,88;78
2017-07-25 03:00:21+00:00;17.627.086.965.773.300;13.819.263.394.647.200;8,46;100
2017-07-25 04:00:21+00:00;4.184.657.490.033.330;10.022.039.935.710.100;11,03;43
2017-07-25 05:00:21+00:00;30.354.525.146.325.500;11.300.818.513.370.000;10,22;7
2017-07-25 06:00:21+00:00;4.227.142.616.314.500;1.530.783.914.627.280;1,70;9
2017-07-25 07:00:21+00:00;31.975.738.379.156.300;1.224.829.010.069.580;10,60;100
2017-07-25 08:00:21+00:00;4.711.120.130.823.830;11.944.448.193.036.200;10,89;100
2017-07-25 09:00:21+00:00;4.668.786.394.375.520;19.613.343.954.289.900;13,88;100
2017-07-25 10:00:21+00:00;4.729.939.316.171.800;13.693.817.228.026.500;13,89;100
2017-07-25 11:00:21+00:00;51.751.222.133.995.100;13.107.012.835.199.600;6,79;63
2017-07-25 12:00:21+00:00;355.132.100.710.048;13.195.667.431.520.100;11,85;20
2017-07-25 13:00:21+00:00;4.902.007.468.826.880;1.188.012.379.447.530;9,73;8
2017-07-25 14:00:21+00:00;30.898.496.410.518.500;13.349.152.383.512.800;13,60;7
2017-07-25 15:00:21+00:00;26.702.572.504.826.100;1.823.185.719.045.310;14,32;56
2017-07-25 16:00:21+00:00;3.621.628.562.737.050;14.527.219.351.162.800;11,70;100
2017-07-25 17:00:21+00:00;53.889.357.454.584.700;9.654.631.328.539.510;3,86;53
2017-07-25 18:00:21+00:00;3.338.783.851.026.380;1.246.415.610.328.200;6,19;72
2017-07-25 19:00:21+00:00;47.011.620.162.348.900;13.778.005.770.722.900;11,76;100
2017-07-25 20:00:21+00:00;24.213.934.334.267.200;987.067.467.932.095;10,17;95
2017-07-25 21:00:21+00:00;12.025.452.288.377.400;12.390.024.920.792.900;10,49;100
2017-07-25 22:00:21+00:00;30.296.698.835.179.700;11.193.586.604.696.500;8,68;100
2017-07-25 23:00:21+00:00;3.528.374.427.535.930;12.563.923.199.100.100;10,67;88
2017-07-26 00:00:21+00:00;48.226.807.841.648.600;13.694.952.016.272.100;11,35;82
2017-07-26 01:00:21+00:00;31.921.886.173.096.400;15.220.102.944.655.800;13,50;72
2017-07-26 02:00:21+00:00;5.733.238.835.412.620;10.725.760.788.423.100;6,66;100
2017-07-26 03:00:21+00:00;4.205.415.357.146.930;13.317.242.822.188.500;11,17;13
2017-07-26 04:00:21+00:00;32.895.590.118.073.700;12.731.039.581.085.900;8,16;16
2017-07-26 05:00:21+00:00;3.875.026.271.977.540;12.990.818.977.451.300;1,26;100
2017-07-26 06:00:21+00:00;2.286.009.494.500.050;11.537.231.119.052.100;7,04;67
2017-07-26 07:00:21+00:00;32.705.651.466.020.800;13.409.936.551.737.300;0,10;100
2017-07-26 08:00:21+00:00;3.279.358.069.655.130;14.722.776.092.506.500;1,30;6
2017-07-26 09:00:21+00:00;39.378.376.896.475.600;10.148.434.963.979.400;5,48;82
2017-07-26 10:00:21+00:00;3.013.760.497.415.400;17.718.256.301.623.200;12,55;100
2017-07-26 11:00:21+00:00;4.060.589.457.439.730;15.809.503.951.335.900;1,71;45
2017-07-26 12:00:21+00:00;16.519.511.308.070.100;9.705.047.137.391.830;9,65;95
2017-07-26 13:00:21+00:00;48.282.880.257.937.800;1.703.517.367.923.760;14,30;14
2017-07-26 14:00:21+00:00;3.380.521.413.404.420;17.199.475.645.352.900;15,05;65
2017-07-26 15:00:21+00:00;4.581.228.641.197.120;12.305.245.248.934.700;6,44;74
2017-07-26 16:00:21+00:00;48.675.591.525.860.300;14.024.042.670.040.100;12,48;100
2017-07-26 17:00:21+00:00;378.289.662.255.602;13.744.586.314.390.800;14,91;78
2017-07-26 18:00:21+00:00;4.798.460.499.457.620;10.183.208.918.682.200;7,16;7
2017-07-26 19:00:21+00:00;3.915.736.642.412.890;16.016.554.682.653.200;16,46;100
2017-07-26 20:00:21+00:00;4.144.506.616.364.430;89.620.182.428.718;0,62;56
2017-07-26 21:00:21+00:00;29.022.679.137.188.800;1.422.714.409.814.830;11,62;67
2017-07-26 22:00:21+00:00;49.487.545.178.449.800;17.329.107.687.749.300;11,18;52
2017-07-26 23:00:21+00:00;3.859.245.877.846.730;942.809.842.662.513;8,41;100
2017-07-27 00:00:21+00:00;5.368.419.355.201.500;12.814.002.422.791.800;10,55;61
2017-07-27 01:00:21+00:00;20.173.591.431.145.500;1.629.038.852.172.900;12,59;15
2017-07-27 02:00:21+00:00;2.757.285.006.291.810;14.501.085.517.067.000;9,88;100
2017-07-27 03:00:21+00:00;20.644.919.802.954.700;15.547.168.617.757.000;12,89;100
2017-07-27 04:00:21+00:00;5.013.270.028.040.190;11.857.657.222.525.300;8,23;71
2017-07-27 05:00:21+00:00;4.410.567.347.569.810;11.242.856.926.673.800;11,21;100
2017-07-27 06:00:21+00:00;1.608.109.942.632.400;13.040.616.131.890.900;10,95;98
2017-07-27 07:00:21+00:00;24.502.692.899.362.800;14.168.794.168.716.900;10,36;77
2017-07-27 08:00:21+00:00;20.469.503.179.457.500;14.980.376.956.772.900;1,40;83
2017-07-27 09:00:21+00:00;48.269.335.361.414.600;14.603.706.634.435.000;10,82;14
2017-07-27 10:00:21+00:00;5.005.618.782.481.880;15.899.537.507.566.500;1,47;100
2017-07-27 11:00:21+00:00;29.450.200.882.135.200;13.806.052.364.277;1,13;74
2017-07-27 12:00:21+00:00;10.106.986.368.029.100;10.983.610.317.929.000;4,97;65
2017-07-27 13:00:21+00:00;11.531.734.304.890.700;10.237.602.057.111.700;9,37;8
2017-07-27 14:00:21+00:00;5.158.512.080.890.790;15.364.824.682.036.000;12,19;100
2017-07-27 15:00:21+00:00;50.382.732.464.830.300;15.965.310.545.982.100;1,39;19
2017-07-27 16:00:21+00:00;5.357.028.265.021.540;18.307.645.912.637.500;15,08;80
2017-07-27 17:00:21+00:00;316.082.786.718.658;1.940.469.116.961.440;15,97;100
2017-07-27 18:00:21+00:00;8.303.359.926.478.580;15.884.116.739.369.800;0,13;29
2017-07-27 19:00:21+00:00;4.147.710.690.760.360;14.414.421.590.616.800;17,30;89
2017-07-27 20:00:21+00:00;29.719.796.215.824.500;12.504.998.756.668.800;1,11;100
2017-07-27 21:00:21+00:00;59.059.605.005.605.500;1.140.529.349.514.480;5,59;99
2017-07-27 22:00:21+00:00;4.426.523.875.450.900;13.687.215.967.302.100;7,93;100
2017-07-27 23:00:21+00:00;3.820.977.558.412.920;13.270.501.532.673.700;11,48;63
2017-07-28 00:00:21+00:00;28.640.606.319.190.400;1.814.715.744.332.020;13,37;87
2017-07-28 01:00:21+00:00;521.620.618.597.684;14.946.773.160.992.900;14,10;100
2017-07-28 02:00:21+00:00;26.621.913.903.114.900;12.967.499.876.068.100;11,02;100
2017-07-28 03:00:21+00:00;18.675.019.534.182.000;11.385.993.262.193.200;9,86;26
2017-07-28 04:00:21+00:00;3.607.368.352.668.500;14.820.977.897.308.000;10,02;84
2017-07-28 05:00:21+00:00;493.476.196.621.977;13.859.882.907.432.400;12,24;100
2017-07-28 06:00:21+00:00;5.699.276.545.923.260;12.429.725.026.132.100;10,29;100
2017-07-28 07:00:21+00:00;16.074.503.009.412.300;11.859.614.748.003.700;7,61;52
2017-07-28 08:00:21+00:00;5.128.992.373.765.610;14.857.296.834.649.400;1,00;53
2017-07-28 09:00:21+00:00;35.153.996.408.906.800;12.537.243.115.231.800;13,34;34
2017-07-28 10:00:21+00:00;4.621.259.405.074.970;1.274.048.253.338.910;11,33;100
2017-07-28 11:00:21+00:00;17.760.735.079.574.300;1.234.938.088.760.140;9,11;100
2017-07-28 12:00:21+00:00;27.891.950.942.901.200;2.040.143.861.048.820;15,23;75
2017-07-28 13:00:21+00:00;4.368.942.405.572.350;13.907.994.715.759.300;11,15;100
2017-07-28 14:00:21+00:00;3.636.217.392.317.390;11.527.940.563.371.800;0,10;66
2017-07-28 15:00:21+00:00;36.503.061.656.314;728.316.164.552.019;31,31;67
2017-07-28 16:00:21+00:00;3.281.410.428.116.690;9.544.900.312.459.300;7,39;100
2017-07-28 17:00:21+00:00;3.591.164.718.459.330;12.814.473.143.113.900;6,15;100
2017-07-28 18:00:21+00:00;3.419.870.430.429.660;17.637.315.972.705.100;14,06;93
2017-07-28 19:00:21+00:00;18.865.818.696.877.700;19.073.103.799.864.400;1,82;100
2017-07-28 20:00:21+00:00;2.866.116.502.846.720;12.947.017.566.191.800;50,00;92
2017-07-28 21:00:21+00:00;4.280.204.817.515.150;14.408.591.326.040.000;11,25;100
2017-07-28 22:00:21+00:00;3.403.042.831.893.300;13.123.830.221.779.600;10,06;100
2017-07-28 23:00:21+00:00;41.435.600.591.321.700;14.629.671.004.808.100;9,46;98
2017-07-29 00:00:21+00:00;336.671.679.825.056;12.941.718.488.285.700;9,45;8
2017-07-29 01:00:21+00:00;28.787.547.333.137.600;12.173.240.335.850.400;7,10;100
2017-07-29 02:00:21+00:00;49.281.776.253.861.700;11.931.859.356.139.300;7,61;100
2017-07-29 03:00:21+00:00;4.309.558.438.969.780;15.247.673.132.262.400;12,53;68
2017-07-29 04:00:21+00:00;32.906.727.565.405.700;1.668.566.184.935.580;14,12;100
2017-07-29 05:00:21+00:00;45.912.636.713.937.800;12.435.040.894.012.400;9,29;14
2017-07-29 06:00:21+00:00;4.279.285.156.947.990;15.289.778.720.664.700;14,92;8
2017-07-29 07:00:21+00:00;28.087.968.725.803.600;13.905.163.563.142.900;12,59;87
2017-07-29 08:00:21+00:00;3.804.317.292.835.590;12.597.145.500.184.800;14,01;100
2017-07-29 09:00:21+00:00;3.972.165.134.363.910;1.517.040.994.853.910;11,90;100
2017-07-29 10:00:21+00:00;40.494.332.531.164.500;16.795.302.407.986.900;11,34;100
2017-07-29 11:00:21+00:00;58.864.830.826.873.700;11.525.749.059.210.600;8,84;100
2017-07-29 12:00:21+00:00;44.116.959.162.808.300;12.742.357.536.240.800;14,23;91
2017-07-29 13:00:21+00:00;4.254.222.385.998.250;17.083.416.366.049.500;11,66;66
2017-07-29 14:00:21+00:00;21.706.210.562.601.800;13.421.795.957.275.100;12,44;95
2017-07-29 15:00:21+00:00;7.027.393.425.470.280;11.597.177.549.276.300;7,22;64
2017-07-29 16:00:21+00:00;1.891.689.047.837.530;13.937.202.001.053.200;10,42;100
2017-07-29 17:00:21+00:00;28.480.920.884.677.800;13.546.044.178.906.200;9,84;100
2017-07-29 18:00:21+00:00;28.012.086.499.262.300;16.086.010.166.114.200;11,03;0
2017-07-29 19:00:21+00:00;31.572.237.229.617.200;1.341.916.050.221.590;12,29;100
2017-07-29 20:00:21+00:00;24.347.001.580.205.600;135.004.516.130.623;13,68;11
2017-07-29 21:00:21+00:00;14.878.872.084.926.300;13.399.237.236.357.000;12,52;100
2017-07-29 22:00:21+00:00;5.048.278.920.376.130;13.931.515.402.347.500;11,20;90
2017-07-29 23:00:21+00:00;27.490.482.817.917.100;17.204.375.438.944.300;10,79;8
2017-07-30 00:00:21+00:00;7.738.767.383.634.390;15.283.569.306.278.500;12,49;100
2017-07-30 01:00:21+00:00;329.136.358.833.555;10.996.063.747.770.700;10,05;100
2017-07-30 02:00:21+00:00;4.097.077.319.590.620;1.420.818.021.536.900;11,18;78
2017-07-30 03:00:21+00:00;14.808.905.475.763.900;14.363.890.324.495.500;14,15;100
2017-07-30 04:00:21+00:00;4.310.309.481.008.720;144.387.510.143.237;11,16;40
2017-07-30 05:00:21+00:00;4.102.636.917.420.630;9.934.947.263.218.430;6,75;13
2017-07-30 06:00:21+00:00;24.279.847.890.087.900;13.879.953.578.600.500;13,08;65
2017-07-30 07:00:21+00:00;3.976.177.296.072.380;12.147.303.892.230.000;11,45;100
2017-07-30 08:00:21+00:00;57.803.037.857.020.300;9.892.473.253.900.860;1,09;87
2017-07-30 09:00:21+00:00;3.510.084.980.030.500;1.645.878.599.501.570;14,21;54
2017-07-30 10:00:21+00:00;29.452.055.539.169.600;12.840.309.185.603.600;0,87;100
2017-07-30 11:00:21+00:00;2.528.849.588.217.110;12.876.555.892.197.200;5,12;64
2017-07-30 12:00:21+00:00;5.790.972.613.190.010;15.665.111.561.873.500;9,09;100
2017-07-30 13:00:21+00:00;31.892.015.870.940.800;1.600.952.699.535.730;11,65;100
2017-07-30 14:00:21+00:00;3.275.413.538.967.490;12.921.457.742.909.000;12,99;99
2017-07-30 15:00:21+00:00;4.678.776.303.683.850;13.596.177.124.400.400;13,32;100
2017-07-30 16:00:21+00:00;43.848.240.653.495.100;11.074.494.127.492.200;8,05;93
2017-07-30 17:00:21+00:00;18.838.374.928.525.500;11.238.793.343.298.800;10,62;100
2017-07-30 18:00:21+00:00;3.690.269.182.709.820;16.673.612.491.983.400;10,59;90
2017-07-30 19:00:21+00:00;29.261.024.491.370.400;13.635.365.351.897.800;1,34;100
2017-07-30 20:00:21+00:00;4.968.842.526.709.400;15.878.310.649.687.100;12,14;87
2017-07-30 21:00:21+00:00;2.099.026.189.749.130;13.124.157.317.247.200;11,79;91
2017-07-30 22:00:21+00:00;4.530.329.804.685.070;14.544.328.014.325.200;12,71;100
2017-07-30 23:00:21+00:00;12.159.585.780.835.700;9.294.672.474.850.240;0,84;100
2017-07-31 00:00:21+00:00;4.301.397.546.773.400;15.613.187.205.706.400;10,09;28
2017-07-31 01:00:21+00:00;4.549.092.928.445.080;13.454.732.011.907.500;9,59;72
2017-07-31 02:00:21+00:00;24.495.661.302.763.900;12.384.919.751.018.100;12,02;34
2017-07-31 03:00:21+00:00;46.023.403.805.999.300;15.049.991.544.985.800;13,06;100
2017-07-31 04:00:21+00:00;329.844.763.669.752;1.593.591.041.431.910;10,59;100
2017-07-31 05:00:21+00:00;7.966.556.940.420.060;12.540.608.030.721.200;10,78;57
2017-07-31 06:00:21+00:00;40.523.754.915.507.500;1.062.330.733.977.850;6,41;55
2017-07-31 07:00:21+00:00;23.642.161.433.783.200;17.565.807.907.988.500;11,52;83
2017-07-31 08:00:21+00:00;47.669.250.479.171.900;13.001.913.413.830.500;9,16;11
2017-07-31 09:00:21+00:00;54.181.051.416.203.300;886.942.920.993.755;6,90;100
2017-07-31 10:00:21+00:00;30.687.944.979.042.900;12.501.434.457.615.400;7,60;5
2017-07-31 11:00:21+00:00;21.187.417.544.228.600;14.615.850.238.050.600;13,48;80
2017-07-31 12:00:21+00:00;3.530.507.426.432.790;13.326.499.150.960.600;9,24;0
2017-07-31 13:00:21+00:00;4.505.328.608.867.010;132.120.113.930.441;10,51;100
2017-07-31 14:00:21+00:00;28.109.981.429.987.900;12.671.376.985.213.200;11,03;100
2017-07-31 15:00:21+00:00;4.182.053.439.399.350;1.250.372.476.086.900;13,70;79
2017-07-31 16:00:21+00:00;4.825.835.796.958.890;10.424.749.989.219.800;0,95;100
2017-07-31 17:00:21+00:00;51.196.433.506.423.500;10.376.985.651.869.500;7,69;100
2017-07-31 18:00:21+00:00;40.087.283.552.181.800;1.440.811.000.382.520;9,55;100
2017-07-31 19:00:21+00:00;1.231.396.225.604.130;16.510.187.635.563.100;10,70;79
2017-07-31 20:00:21+00:00;3.204.143.424.367.920;12.855.805.222.347.700;8,32;76
2017-07-31 21:00:21+00:00;3.152.501.401.696.570;168.871.129.649.237;13,21;100
2017-07-31 22:00:21+00:00;35.614.486.165.279.500;16.190.871.130.860.100;15,36;63
2017-07-31 23:00:21+00:00;2.746.790.748.218.600;13.205.130.498.869.500;0,10;9
2017-08-01 00:00:21+00:00;24.723.764.078.197.400;15.072.669.709.076.700;10,94;63
2017-08-01 01:00:21+00:00;32.748.759.351.619;14.712.251.283.656.700;12,00;100
2017-08-01 02:00:21+00:00;4.169.271.090.009.130;12.299.960.288.073.500;1,31;100
2017-08-01 03:00:21+00:00;6.653.824.882.424.820;8.290.264.661.445.900;5,12;100
2017-08-01 04:00:21+00:00;4.385.126.899.191.690;13.861.711.906.539.500;12,01;100
2017-08-01 05:00:21+00:00;2.212.262.934.641.290;15.226.917.431.380.600;11,46;70
2017-08-01 06:00:21+00:00;25.463.992.590.205.300;12.182.221.427.353.100;10,15;93
2017-08-01 07:00:21+00:00;24.899.799.879.074.200;18.394.423.403.947.600;15,99;8
2017-08-01 08:00:21+00:00;29.545.702.734.416.800;16.029.869.678.903.200;15,57;100
2017-08-01 09:00:21+00:00;39.876.370.339.286.000;9.952.496.047.443.950;7,85;46
2017-08-01 10:00:21+00:00;2.367.200.176.786.310;13.052.959.334.583.800;12,71;81
2017-08-01 11:00:21+00:00;3.357.149.356.483.790;11.487.608.320.368.600;1,00;79
2017-08-01 12:00:21+00:00;33.360.981.757.676.900;12.633.814.836.373.000;50,00;96
2017-08-01 13:00:21+00:00;3.924.627.105.499.330;15.112.225.204.125.200;11,70;100
2017-08-01 14:00:21+00:00;30.587.931.617.035.300;12.914.324.616.611.700;14,98;100
2017-08-01 15:00:21+00:00;26.308.822.193.939.500;12.141.443.986.615.500;9,48;100
2017-08-01 16:00:21+00:00;2.645.752.406.340.420;13.753.332.321.837.100;10,37;70
2017-08-01 17:00:21+00:00;3.983.354.895.644.840;15.368.335.243.957.800;11,66;34
2017-08-01 18:00:21+00:00;25.548.118.721.170.100;15.344.160.496.213.100;11,34;54
2017-08-01 19:00:21+00:00;4.390.473.627.295.370;15.017.904.504.653.200;0,93;7
2017-08-01 20:00:21+00:00;3.891.389.158.926.940;1.684.924.170.364.040;8,88;11
2017-08-01 21:00:21+00:00;21.709.764.804.182.700;13.305.552.198.448.700;9,10;10
2017-08-01 22:00:21+00:00;5.175.118.841.242.850;12.648.764.210.330.800;9,42;96
2017-08-01 23:00:21+00:00;3.672.728.490.060.820;13.147.947.309.659.000;11,62;87
2017-08-02 00:00:21+00:00;2.781.983.492.551.380;11.561.435.921.603.500;8,51;100
2017-08-02 01:00:21+00:00;59.770.035.469.014.400;11.504.843.634.965.300;9,46;89
2017-08-02 02:00:21+00:00;3.468.486.668.820.060;153.174.549.672.719;0,99;26
2017-08-02 03:00:21+00:00;39.331.085.538.748.800;15.540.157.439.082.100;9,00;77
2017-08-02 04:00:21+00:00;3.832.228.367.856.170;71.060.498.381.448.200;0,64;88
2017-08-02 05:00:21+00:00;5.308.475.903.230.370;15.806.130.340.254.600;13,95;13
2017-08-02 06:00:21+00:00;58.730.776.353.175.800;12.527.270.243.251.000;11,99;100
2017-08-02 07:00:21+00:00;3.947.964.115.336.090;1.199.094.997.731.700;12,00;96
2017-08-02 08:00:21+00:00;3.678.587.942.563.490;1.273.185.842.841.790;1,28;100
2017-08-02 09:00:21+00:00;4.873.588.121.582.250;10.463.053.770.295.100;9,74;95
2017-08-02 10:00:21+00:00;2.953.697.535.260.420;13.117.394.776.805.500;9,35;69
2017-08-02 11:00:21+00:00;3.685.968.333.325.170;18.170.727.051.277.800;1,51;100
2017-08-02 12:00:21+00:00;2.872.034.078.500.660;9.770.310.130.405.310;7,17;77
2017-08-02 13:00:21+00:00;59.164.421.552.533.200;15.025.195.449.931.700;11,56;100
2017-08-02 14:00:21+00:00;48.501.773.930.458.700;15.889.513.992.338.700;13,50;83
2017-08-02 15:00:21+00:00;5.779.557.716.898.580;14.936.930.641.366.500;14,48;100
2017-08-02 16:00:21+00:00;27.789.055.829.081.200;1.724.597.126.065.360;15,32;100
2017-08-02 17:00:21+00:00;4.622.309.449.265.550;15.906.484.378.879.500;12,71;68
2017-08-02 18:00:21+00:00;4.031.983.871.940.050;15.152.823.587.707.400;12,32;100
2017-08-02 19:00:21+00:00;3.845.801.194.258.200;16.043.429.262.740.300;13,56;79
2017-08-02 20:00:21+00:00;5.577.065.489.506.860;1.593.142.629.843.190;15,10;100
2017-08-02 21:00:21+00:00;24.223.104.123.278.800;1.267.833.724.573.430;13,86;7
2017-08-02 22:00:21+00:00;2.719.742.850.640.650;15.056.320.023.414.400;12,30;55
2017-08-02 23:00:21+00:00;28.990.624.641.312.800;12.862.928.939.296.700;9,88;44
2017-08-03 00:00:21+00:00;18.383.586.615.915.200;10.288.519.723.387.200;8,55;40
2017-08-03 01:00:21+00:00;8.288.639.947.278.130;17.981.010.176.441.500;1,64;10
2017-08-03 02:00:21+00:00;3.392.087.520.386.650;12.182.476.897.670.200;10,79;100
2017-08-03 03:00:21+00:00;4.401.494.425.121.500;16.182.731.839.285.200;11,92;100
2017-08-03 04:00:21+00:00;32.186.673.051.494.100;14.822.364.762.141.300;11,88;99
2017-08-03 05:00:21+00:00;2.596.664.009.192.390;11.351.571.056.402.200;9,11;100
2017-08-03 06:00:21+00:00;5.183.995.746.323.330;11.642.840.881.700.600;8,02;100
2017-08-03 07:00:21+00:00;2.065.486.934.908.840;14.489.033.568.041.100;10,27;100
2017-08-03 08:00:21+00:00;11.520.642.850.641.600;1.449.415.698.191.390;9,18;100
2017-08-03 09:00:21+00:00;164.309.972.367.408;12.612.451.497.207.700;9,79;60
2017-08-03 10:00:21+00:00;5.708.890.353.142.730;968.735.953.998.008;10,01;74
2017-08-03 11:00:21+00:00;3.217.783.649.587.760;15.473.679.074.968.500;14,42;91
2017-08-03 12:00:21+00:00;54.667.148.403.291.000;6.428.759.941.851.570;5,09;83
2017-08-03 13:00:21+00:00;5.082.370.670.669;14.369.670.143.128.300;1,51;100
2017-08-03 14:00:21+00:00;973.529.902.949.615;16.273.376.901.423.200;12,91;100
2017-08-03 15:00:21+00:00;3.814.275.854.355.810;9.038.730.506.651.320;6,55;92
2017-08-03 16:00:21+00:00;45.285.188.805.460.200;13.913.180.535.335.300;7,18;79
2017-08-03 17:00:21+00:00;2.217.402.931.861.340;12.593.984.785.060.400;10,47;82
2017-08-03 18:00:21+00:00;1.888.341.078.982.610;13.998.078.231.793.900;9,41;100
